id,name,price,price_delta_season,price_delta_race,probability_price_up_percentage,probability_price_down_percentage,selection_percentage,selection_percentage_delta_season,datetime,timestamp
19,S. Vettel,15.6,-0.6,-0.6,0,1,16,-3,2021-04-11 17:10:26,1618157426
10,Haas,6.1,0.0,0.0,0,20,1,0,2021-04-11 17:10:26,1618157426
9,Aston Martin,17.1,-0.5,-0.5,0,64,7,-1,2021-04-11 17:10:26,1618157426
2,Williams,6.3,0.0,0.0,0,32,1,0,2021-04-11 17:10:26,1618157426
26,K. Raikkonen,9.5,-0.1,-0.1,0,37,15,0,2021-04-11 17:10:26,1618157426
28,M. Schumacher,5.8,0.0,0.0,0,40,26,-1,2021-04-11 17:10:26,1618157426
14,M. Verstappen,25.0,0.2,0.2,87,0,53,3,2021-04-11 17:10:26,1618157426
31,N. Latifi,6.5,0.0,0.0,0,54,4,0,2021-04-11 17:10:26,1618157426
30,G. Russell,6.2,0.0,0.0,3,0,42,0,2021-04-11 17:10:26,1618157426
15,S. Perez,18.3,-0.1,-0.1,54,0,32,0,2021-04-11 17:10:26,1618157426
6,Alpine,15.2,-0.2,-0.2,0,59,3,0,2021-04-11 17:10:26,1618157426
1,Ferrari,18.4,0.3,0.3,63,0,9,1,2021-04-11 17:10:26,1618157426
21,F. Alonso,15.3,-0.3,-0.3,0,31,13,-1,2021-04-11 17:10:26,1618157426
22,C. Leclerc,17.2,0.4,0.4,77,0,30,3,2021-04-11 17:10:26,1618157426
16,L. Norris,13.3,0.2,0.2,88,0,55,4,2021-04-11 17:10:26,1618157426
7,AlphaTauri,13.0,0.3,0.3,98,0,7,1,2021-04-11 17:10:26,1618157426
27,A. Giovinazzi,7.9,0.0,0.0,0,67,8,0,2021-04-11 17:10:26,1618157426
17,D. Ricciardo,17.0,-0.3,-0.3,0,64,36,-3,2021-04-11 17:10:26,1618157426
12,L. Hamilton,33.5,0.0,0.0,0,97,28,-1,2021-04-11 17:10:26,1618157426
23,C. Sainz,14.3,-0.1,-0.1,0,3,26,-1,2021-04-11 17:10:26,1618157426
20,E. Ocon,9.8,-0.3,-0.3,0,27,15,-2,2021-04-11 17:10:26,1618157426
24,P. Gasly,11.8,0.1,0.1,0,66,42,0,2021-04-11 17:10:26,1618157426
25,Y. Tsunoda,9.3,0.5,0.5,11,0,32,6,2021-04-11 18:10:28,1618161028
4,Mercedes,37.9,-0.1,-0.1,0,73,12,0,2021-04-11 18:10:28,1618161028
3,McLaren,18.9,0.0,0.0,0,42,29,-1,2021-04-11 18:10:28,1618161028
5,Red Bull,26.0,0.1,0.1,49,0,31,1,2021-04-11 18:10:28,1618161028
8,Alfa Romeo,8.9,0.0,0.0,3,0,1,0,2021-04-11 18:10:28,1618161028
18,L. Stroll,13.8,-0.1,-0.1,0,94,10,-1,2021-04-11 18:10:28,1618161028
13,V. Bottas,23.5,-0.1,-0.1,0,46,12,-1,2021-04-11 18:10:28,1618161028
29,N. Mazepin,5.4,-0.1,-0.1,0,63,5,0,2021-04-11 18:10:28,1618161028
19,S. Vettel,15.6,-0.6,-0.6,0,3,16,-3,2021-04-11 18:10:28,1618161028
10,Haas,6.1,0.0,0.0,0,20,1,0,2021-04-11 18:10:28,1618161028
9,Aston Martin,17.1,-0.5,-0.5,0,67,7,-1,2021-04-11 18:10:28,1618161028
2,Williams,6.3,0.0,0.0,0,32,1,0,2021-04-11 18:10:28,1618161028
26,K. Raikkonen,9.5,-0.1,-0.1,0,38,15,0,2021-04-11 18:10:28,1618161028
28,M. Schumacher,5.8,0.0,0.0,0,41,26,-1,2021-04-11 18:10:28,1618161028
14,M. Verstappen,25.0,0.2,0.2,88,0,53,3,2021-04-11 18:10:28,1618161028
31,N. Latifi,6.5,0.0,0.0,0,54,4,0,2021-04-11 18:10:28,1618161028
30,G. Russell,6.2,0.0,0.0,3,0,42,0,2021-04-11 18:10:28,1618161028
15,S. Perez,18.3,-0.1,-0.1,56,0,32,0,2021-04-11 18:10:28,1618161028
6,Alpine,15.2,-0.2,-0.2,0,60,3,0,2021-04-11 18:10:28,1618161028
1,Ferrari,18.4,0.3,0.3,64,0,9,1,2021-04-11 18:10:28,1618161028
21,F. Alonso,15.3,-0.3,-0.3,0,32,12,-2,2021-04-11 18:10:28,1618161028
22,C. Leclerc,17.2,0.4,0.4,79,0,30,3,2021-04-11 18:10:28,1618161028
16,L. Norris,13.3,0.2,0.2,89,0,55,4,2021-04-11 18:10:28,1618161028
27,A. Giovinazzi,7.9,0.0,0.0,0,67,8,0,2021-04-11 18:10:28,1618161028
17,D. Ricciardo,17.0,-0.3,-0.3,0,66,36,-3,2021-04-11 18:10:28,1618161028
12,L. Hamilton,33.5,0.0,0.0,0,98,28,-1,2021-04-11 18:10:28,1618161028
23,C. Sainz,14.3,-0.1,-0.1,0,3,26,-1,2021-04-11 18:10:28,1618161028
20,E. Ocon,9.8,-0.3,-0.3,0,28,15,-2,2021-04-11 18:10:28,1618161028
7,AlphaTauri,13.1,0.4,0.4,3,0,7,1,2021-04-11 18:10:28,1618161028
24,P. Gasly,11.8,0.1,0.1,0,67,42,0,2021-04-11 18:10:28,1618161028
25,Y. Tsunoda,9.3,0.5,0.5,13,0,32,6,2021-04-11 19:10:31,1618164631
4,Mercedes,37.9,-0.1,-0.1,0,74,12,0,2021-04-11 19:10:31,1618164631
3,McLaren,18.9,0.0,0.0,0,42,29,-1,2021-04-11 19:10:31,1618164631
5,Red Bull,26.0,0.1,0.1,49,0,31,1,2021-04-11 19:10:31,1618164631
8,Alfa Romeo,8.9,0.0,0.0,3,0,1,0,2021-04-11 19:10:31,1618164631
18,L. Stroll,13.8,-0.1,-0.1,0,94,10,-1,2021-04-11 19:10:31,1618164631
13,V. Bottas,23.5,-0.1,-0.1,0,46,12,-1,2021-04-11 19:10:31,1618164631
29,N. Mazepin,5.4,-0.1,-0.1,0,63,5,0,2021-04-11 19:10:31,1618164631
19,S. Vettel,15.6,-0.6,-0.6,0,5,16,-3,2021-04-11 19:10:31,1618164631
10,Haas,6.1,0.0,0.0,0,20,1,0,2021-04-11 19:10:31,1618164631
9,Aston Martin,17.1,-0.5,-0.5,0,68,7,-1,2021-04-11 19:10:31,1618164631
2,Williams,6.3,0.0,0.0,0,32,1,0,2021-04-11 19:10:31,1618164631
26,K. Raikkonen,9.5,-0.1,-0.1,0,38,15,0,2021-04-11 19:10:31,1618164631
28,M. Schumacher,5.8,0.0,0.0,0,40,26,-1,2021-04-11 19:10:31,1618164631
14,M. Verstappen,25.0,0.2,0.2,89,0,53,3,2021-04-11 19:10:31,1618164631
31,N. Latifi,6.5,0.0,0.0,0,54,4,0,2021-04-11 19:10:31,1618164631
30,G. Russell,6.2,0.0,0.0,2,0,42,0,2021-04-11 19:10:31,1618164631
15,S. Perez,18.3,-0.1,-0.1,60,0,32,0,2021-04-11 19:10:31,1618164631
6,Alpine,15.2,-0.2,-0.2,0,60,3,0,2021-04-11 19:10:31,1618164631
1,Ferrari,18.4,0.3,0.3,63,0,9,1,2021-04-11 19:10:31,1618164631
21,F. Alonso,15.3,-0.3,-0.3,0,33,12,-2,2021-04-11 19:10:31,1618164631
22,C. Leclerc,17.2,0.4,0.4,79,0,30,3,2021-04-11 19:10:31,1618164631
16,L. Norris,13.3,0.2,0.2,90,0,55,4,2021-04-11 19:10:31,1618164631
27,A. Giovinazzi,7.9,0.0,0.0,0,67,8,0,2021-04-11 19:10:31,1618164631
17,D. Ricciardo,17.0,-0.3,-0.3,0,67,36,-3,2021-04-11 19:10:31,1618164631
12,L. Hamilton,33.5,0.0,0.0,0,98,28,-1,2021-04-11 19:10:31,1618164631
23,C. Sainz,14.3,-0.1,-0.1,0,4,26,-1,2021-04-11 19:10:31,1618164631
20,E. Ocon,9.8,-0.3,-0.3,0,28,15,-2,2021-04-11 19:10:31,1618164631
7,AlphaTauri,13.1,0.4,0.4,4,0,7,1,2021-04-11 19:10:31,1618164631
24,P. Gasly,11.8,0.1,0.1,0,67,42,0,2021-04-11 19:10:31,1618164631
4,Mercedes,37.9,-0.1,-0.1,0,74,12,0,2021-04-11 19:30:31,1618165831
3,McLaren,18.9,0.0,0.0,0,42,29,-1,2021-04-11 19:30:31,1618165831
5,Red Bull,26.0,0.1,0.1,49,0,31,1,2021-04-11 19:30:31,1618165831
8,Alfa Romeo,8.9,0.0,0.0,3,0,1,0,2021-04-11 19:30:31,1618165831
18,L. Stroll,13.8,-0.1,-0.1,0,94,10,-1,2021-04-11 19:30:31,1618165831
13,V. Bottas,23.5,-0.1,-0.1,0,46,12,-1,2021-04-11 19:30:31,1618165831
29,N. Mazepin,5.4,-0.1,-0.1,0,63,5,0,2021-04-11 19:30:31,1618165831
19,S. Vettel,15.6,-0.6,-0.6,0,5,16,-3,2021-04-11 19:30:31,1618165831
25,Y. Tsunoda,9.3,0.5,0.5,13,0,32,6,2021-04-11 19:30:31,1618165831
10,Haas,6.1,0.0,0.0,0,20,1,0,2021-04-11 19:30:31,1618165831
9,Aston Martin,17.1,-0.5,-0.5,0,68,7,-1,2021-04-11 19:30:31,1618165831
2,Williams,6.3,0.0,0.0,0,32,1,0,2021-04-11 19:30:31,1618165831
26,K. Raikkonen,9.5,-0.1,-0.1,0,38,15,0,2021-04-11 19:30:31,1618165831
28,M. Schumacher,5.8,0.0,0.0,0,40,26,-1,2021-04-11 19:30:31,1618165831
14,M. Verstappen,25.0,0.2,0.2,89,0,53,3,2021-04-11 19:30:31,1618165831
31,N. Latifi,6.5,0.0,0.0,0,54,4,0,2021-04-11 19:30:31,1618165831
30,G. Russell,6.2,0.0,0.0,2,0,42,0,2021-04-11 19:30:31,1618165831
15,S. Perez,18.3,-0.1,-0.1,60,0,32,0,2021-04-11 19:30:31,1618165831
6,Alpine,15.2,-0.2,-0.2,0,60,3,0,2021-04-11 19:30:31,1618165831
1,Ferrari,18.4,0.3,0.3,63,0,9,1,2021-04-11 19:30:31,1618165831
21,F. Alonso,15.3,-0.3,-0.3,0,33,12,-2,2021-04-11 19:30:31,1618165831
22,C. Leclerc,17.2,0.4,0.4,79,0,30,3,2021-04-11 19:30:31,1618165831
7,AlphaTauri,13.1,0.4,0.4,4,0,7,1,2021-04-11 19:30:31,1618165831
16,L. Norris,13.3,0.2,0.2,90,0,55,4,2021-04-11 19:30:31,1618165831
27,A. Giovinazzi,7.9,0.0,0.0,0,67,8,0,2021-04-11 19:30:31,1618165831
17,D. Ricciardo,17.0,-0.3,-0.3,0,67,36,-3,2021-04-11 19:30:31,1618165831
12,L. Hamilton,33.5,0.0,0.0,0,98,28,-1,2021-04-11 19:30:31,1618165831
23,C. Sainz,14.3,-0.1,-0.1,0,4,26,-1,2021-04-11 19:30:31,1618165831
20,E. Ocon,9.8,-0.3,-0.3,0,28,15,-2,2021-04-11 19:30:31,1618165831
24,P. Gasly,11.8,0.1,0.1,0,67,42,0,2021-04-11 19:30:31,1618165831
4,Mercedes,37.9,-0.1,-0.1,0,72,12,0,2021-04-11 19:40:32,1618166432
3,McLaren,18.9,0.0,0.0,0,41,29,-1,2021-04-11 19:40:32,1618166432
5,Red Bull,26.0,0.1,0.1,48,0,31,1,2021-04-11 19:40:32,1618166432
8,Alfa Romeo,8.9,0.0,0.0,3,0,1,0,2021-04-11 19:40:32,1618166432
18,L. Stroll,13.8,-0.1,-0.1,0,92,10,-1,2021-04-11 19:40:32,1618166432
13,V. Bottas,23.5,-0.1,-0.1,0,46,12,-1,2021-04-11 19:40:32,1618166432
29,N. Mazepin,5.4,-0.1,-0.1,0,61,5,0,2021-04-11 19:40:32,1618166432
19,S. Vettel,15.6,-0.6,-0.6,0,6,16,-3,2021-04-11 19:40:32,1618166432
25,Y. Tsunoda,9.3,0.5,0.5,14,0,32,6,2021-04-11 19:40:32,1618166432
10,Haas,6.1,0.0,0.0,0,20,1,0,2021-04-11 19:40:32,1618166432
9,Aston Martin,17.1,-0.5,-0.5,0,67,7,-1,2021-04-11 19:40:32,1618166432
2,Williams,6.3,0.0,0.0,0,31,1,0,2021-04-11 19:40:32,1618166432
26,K. Raikkonen,9.5,-0.1,-0.1,0,37,15,0,2021-04-11 19:40:32,1618166432
28,M. Schumacher,5.8,0.0,0.0,0,39,26,-1,2021-04-11 19:40:32,1618166432
14,M. Verstappen,25.0,0.2,0.2,87,0,53,3,2021-04-11 19:40:32,1618166432
31,N. Latifi,6.5,0.0,0.0,0,53,4,0,2021-04-11 19:40:32,1618166432
30,G. Russell,6.2,0.0,0.0,2,0,42,0,2021-04-11 19:40:32,1618166432
15,S. Perez,18.3,-0.1,-0.1,63,0,32,0,2021-04-11 19:40:32,1618166432
6,Alpine,15.2,-0.2,-0.2,0,58,3,0,2021-04-11 19:40:32,1618166432
1,Ferrari,18.4,0.3,0.3,65,0,9,1,2021-04-11 19:40:32,1618166432
21,F. Alonso,15.3,-0.3,-0.3,0,33,12,-2,2021-04-11 19:40:32,1618166432
22,C. Leclerc,17.2,0.4,0.4,80,0,30,3,2021-04-11 19:40:32,1618166432
7,AlphaTauri,13.1,0.4,0.4,4,0,7,1,2021-04-11 19:40:32,1618166432
16,L. Norris,13.3,0.2,0.2,88,0,55,4,2021-04-11 19:40:32,1618166432
27,A. Giovinazzi,7.9,0.0,0.0,0,66,8,0,2021-04-11 19:40:32,1618166432
17,D. Ricciardo,17.0,-0.3,-0.3,0,65,36,-3,2021-04-11 19:40:32,1618166432
12,L. Hamilton,33.5,0.0,0.0,0,95,28,-1,2021-04-11 19:40:32,1618166432
23,C. Sainz,14.3,-0.1,-0.1,0,4,26,-1,2021-04-11 19:40:32,1618166432
20,E. Ocon,9.8,-0.3,-0.3,0,29,15,-2,2021-04-11 19:40:32,1618166432
24,P. Gasly,11.8,0.1,0.1,0,66,42,0,2021-04-11 19:40:32,1618166432
4,Mercedes,37.9,-0.1,-0.1,0,74,12,0,2021-04-11 20:31:10,1618169470
3,McLaren,18.9,0.0,0.0,0,41,29,-1,2021-04-11 20:31:10,1618169470
5,Red Bull,26.0,0.1,0.1,49,0,31,1,2021-04-11 20:31:10,1618169470
8,Alfa Romeo,8.9,0.0,0.0,3,0,1,0,2021-04-11 20:31:10,1618169470
18,L. Stroll,13.8,-0.1,-0.1,0,94,10,-1,2021-04-11 20:31:10,1618169470
13,V. Bottas,23.5,-0.1,-0.1,0,47,12,-1,2021-04-11 20:31:10,1618169470
29,N. Mazepin,5.4,-0.1,-0.1,0,62,5,0,2021-04-11 20:31:10,1618169470
19,S. Vettel,15.6,-0.6,-0.6,0,7,16,-3,2021-04-11 20:31:10,1618169470
25,Y. Tsunoda,9.3,0.5,0.5,16,0,32,6,2021-04-11 20:31:10,1618169470
10,Haas,6.1,0.0,0.0,0,20,1,0,2021-04-11 20:31:10,1618169470
9,Aston Martin,17.1,-0.5,-0.5,0,69,7,-1,2021-04-11 20:31:10,1618169470
2,Williams,6.3,0.0,0.0,0,32,1,0,2021-04-11 20:31:10,1618169470
26,K. Raikkonen,9.5,-0.1,-0.1,0,38,14,-1,2021-04-11 20:31:10,1618169470
28,M. Schumacher,5.8,0.0,0.0,0,39,26,-1,2021-04-11 20:31:10,1618169470
14,M. Verstappen,25.0,0.2,0.2,89,0,53,3,2021-04-11 20:31:10,1618169470
31,N. Latifi,6.5,0.0,0.0,0,54,4,0,2021-04-11 20:31:10,1618169470
30,G. Russell,6.2,0.0,0.0,1,0,42,0,2021-04-11 20:31:10,1618169470
15,S. Perez,18.3,-0.1,-0.1,65,0,32,0,2021-04-11 20:31:10,1618169470
6,Alpine,15.2,-0.2,-0.2,0,60,3,0,2021-04-11 20:31:10,1618169470
1,Ferrari,18.4,0.3,0.3,67,0,9,1,2021-04-11 20:31:10,1618169470
21,F. Alonso,15.3,-0.3,-0.3,0,34,12,-2,2021-04-11 20:31:10,1618169470
22,C. Leclerc,17.2,0.4,0.4,80,0,30,3,2021-04-11 20:31:10,1618169470
7,AlphaTauri,13.1,0.4,0.4,5,0,7,1,2021-04-11 20:31:10,1618169470
16,L. Norris,13.3,0.2,0.2,90,0,55,4,2021-04-11 20:31:10,1618169470
27,A. Giovinazzi,7.9,0.0,0.0,0,67,8,0,2021-04-11 20:31:10,1618169470
17,D. Ricciardo,17.0,-0.3,-0.3,0,67,36,-3,2021-04-11 20:31:10,1618169470
12,L. Hamilton,33.5,0.0,0.0,0,97,28,-1,2021-04-11 20:31:10,1618169470
23,C. Sainz,14.3,-0.1,-0.1,0,4,26,-1,2021-04-11 20:31:10,1618169470
20,E. Ocon,9.8,-0.3,-0.3,0,29,15,-2,2021-04-11 20:31:10,1618169470
24,P. Gasly,11.8,0.1,0.1,0,68,42,0,2021-04-11 20:31:10,1618169470
4,Mercedes,37.9,-0.1,-0.1,0,76,12,0,2021-04-11 21:11:47,1618171907
3,McLaren,18.9,0.0,0.0,0,42,29,-1,2021-04-11 21:11:47,1618171907
5,Red Bull,26.0,0.1,0.1,50,0,31,1,2021-04-11 21:11:47,1618171907
8,Alfa Romeo,8.9,0.0,0.0,3,0,1,0,2021-04-11 21:11:47,1618171907
18,L. Stroll,13.8,-0.1,-0.1,0,96,10,-1,2021-04-11 21:11:47,1618171907
13,V. Bottas,23.5,-0.1,-0.1,0,48,12,-1,2021-04-11 21:11:47,1618171907
29,N. Mazepin,5.4,-0.1,-0.1,0,64,5,0,2021-04-11 21:11:47,1618171907
19,S. Vettel,15.6,-0.6,-0.6,0,8,16,-3,2021-04-11 21:11:47,1618171907
25,Y. Tsunoda,9.3,0.5,0.5,17,0,32,6,2021-04-11 21:11:47,1618171907
10,Haas,6.1,0.0,0.0,0,21,1,0,2021-04-11 21:11:47,1618171907
9,Aston Martin,17.1,-0.5,-0.5,0,71,7,-1,2021-04-11 21:11:47,1618171907
2,Williams,6.3,0.0,0.0,0,33,1,0,2021-04-11 21:11:47,1618171907
26,K. Raikkonen,9.5,-0.1,-0.1,0,39,14,-1,2021-04-11 21:11:47,1618171907
28,M. Schumacher,5.8,0.0,0.0,0,40,26,-1,2021-04-11 21:11:47,1618171907
14,M. Verstappen,25.0,0.2,0.2,91,0,53,3,2021-04-11 21:11:47,1618171907
31,N. Latifi,6.5,0.0,0.0,0,55,4,0,2021-04-11 21:11:47,1618171907
30,G. Russell,6.2,0.0,0.0,1,0,42,0,2021-04-11 21:11:47,1618171907
15,S. Perez,18.3,-0.1,-0.1,67,0,32,0,2021-04-11 21:11:47,1618171907
6,Alpine,15.2,-0.2,-0.2,0,61,3,0,2021-04-11 21:11:47,1618171907
1,Ferrari,18.4,0.3,0.3,65,0,9,1,2021-04-11 21:11:47,1618171907
21,F. Alonso,15.3,-0.3,-0.3,0,35,12,-2,2021-04-11 21:11:47,1618171907
22,C. Leclerc,17.2,0.4,0.4,79,0,30,3,2021-04-11 21:11:47,1618171907
7,AlphaTauri,13.1,0.4,0.4,5,0,7,1,2021-04-11 21:11:47,1618171907
16,L. Norris,13.3,0.2,0.2,92,0,55,4,2021-04-11 21:11:47,1618171907
27,A. Giovinazzi,7.9,0.0,0.0,0,68,8,0,2021-04-11 21:11:47,1618171907
17,D. Ricciardo,17.0,-0.3,-0.3,0,69,36,-3,2021-04-11 21:11:47,1618171907
12,L. Hamilton,33.5,0.0,0.0,0,99,28,-1,2021-04-11 21:11:47,1618171907
23,C. Sainz,14.3,-0.1,-0.1,0,4,26,-1,2021-04-11 21:11:47,1618171907
20,E. Ocon,9.8,-0.3,-0.3,0,29,15,-2,2021-04-11 21:11:47,1618171907
24,P. Gasly,11.8,0.1,0.1,0,70,42,0,2021-04-11 21:11:47,1618171907
4,Mercedes,37.9,-0.1,-0.1,0,73,12,0,2021-04-11 21:42:12,1618173732
3,McLaren,18.9,0.0,0.0,0,41,29,-1,2021-04-11 21:42:12,1618173732
5,Red Bull,26.0,0.1,0.1,49,0,31,1,2021-04-11 21:42:12,1618173732
8,Alfa Romeo,8.9,0.0,0.0,3,0,1,0,2021-04-11 21:42:12,1618173732
18,L. Stroll,13.8,-0.1,-0.1,0,93,10,-1,2021-04-11 21:42:12,1618173732
13,V. Bottas,23.5,-0.1,-0.1,0,47,12,-1,2021-04-11 21:42:12,1618173732
29,N. Mazepin,5.4,-0.1,-0.1,0,62,5,0,2021-04-11 21:42:12,1618173732
19,S. Vettel,15.6,-0.6,-0.6,0,8,16,-3,2021-04-11 21:42:12,1618173732
25,Y. Tsunoda,9.3,0.5,0.5,17,0,32,6,2021-04-11 21:42:12,1618173732
10,Haas,6.1,0.0,0.0,0,20,1,0,2021-04-11 21:42:12,1618173732
9,Aston Martin,17.1,-0.5,-0.5,0,69,7,-1,2021-04-11 21:42:12,1618173732
2,Williams,6.3,0.0,0.0,0,32,1,0,2021-04-11 21:42:12,1618173732
26,K. Raikkonen,9.5,-0.1,-0.1,0,38,14,-1,2021-04-11 21:42:12,1618173732
28,M. Schumacher,5.8,0.0,0.0,0,39,26,-1,2021-04-11 21:42:12,1618173732
14,M. Verstappen,25.0,0.2,0.2,88,0,53,3,2021-04-11 21:42:12,1618173732
31,N. Latifi,6.5,0.0,0.0,0,53,4,0,2021-04-11 21:42:12,1618173732
30,G. Russell,6.2,0.0,0.0,1,0,42,0,2021-04-11 21:42:12,1618173732
15,S. Perez,18.3,-0.1,-0.1,68,0,32,0,2021-04-11 21:42:12,1618173732
6,Alpine,15.2,-0.2,-0.2,0,59,3,0,2021-04-11 21:42:12,1618173732
1,Ferrari,18.4,0.3,0.3,65,0,9,1,2021-04-11 21:42:12,1618173732
21,F. Alonso,15.3,-0.3,-0.3,0,34,12,-2,2021-04-11 21:42:12,1618173732
22,C. Leclerc,17.2,0.4,0.4,80,0,30,3,2021-04-11 21:42:12,1618173732
7,AlphaTauri,13.1,0.4,0.4,5,0,7,1,2021-04-11 21:42:12,1618173732
16,L. Norris,13.3,0.2,0.2,89,0,55,4,2021-04-11 21:42:12,1618173732
27,A. Giovinazzi,7.9,0.0,0.0,0,66,8,0,2021-04-11 21:42:12,1618173732
17,D. Ricciardo,17.0,-0.3,-0.3,0,67,36,-3,2021-04-11 21:42:12,1618173732
12,L. Hamilton,33.5,0.0,0.0,0,96,28,-1,2021-04-11 21:42:12,1618173732
23,C. Sainz,14.3,-0.1,-0.1,0,4,26,-1,2021-04-11 21:42:12,1618173732
20,E. Ocon,9.8,-0.3,-0.3,0,29,15,-2,2021-04-11 21:42:12,1618173732
24,P. Gasly,11.8,0.1,0.1,0,68,42,0,2021-04-11 21:42:12,1618173732
4,Mercedes,37.9,-0.1,-0.1,0,76,12,0,2021-04-11 22:32:15,1618176735
3,McLaren,18.9,0.0,0.0,0,42,29,-1,2021-04-11 22:32:15,1618176735
5,Red Bull,26.0,0.1,0.1,51,0,31,1,2021-04-11 22:32:15,1618176735
8,Alfa Romeo,8.9,0.0,0.0,3,0,1,0,2021-04-11 22:32:15,1618176735
18,L. Stroll,13.8,-0.1,-0.1,0,96,10,-1,2021-04-11 22:32:15,1618176735
13,V. Bottas,23.5,-0.1,-0.1,0,48,12,-1,2021-04-11 22:32:15,1618176735
29,N. Mazepin,5.4,-0.1,-0.1,0,64,5,0,2021-04-11 22:32:15,1618176735
19,S. Vettel,15.6,-0.6,-0.6,0,9,16,-3,2021-04-11 22:32:15,1618176735
25,Y. Tsunoda,9.3,0.5,0.5,18,0,32,6,2021-04-11 22:32:15,1618176735
10,Haas,6.1,0.0,0.0,0,21,1,0,2021-04-11 22:32:15,1618176735
9,Aston Martin,17.1,-0.5,-0.5,0,72,7,-1,2021-04-11 22:32:15,1618176735
2,Williams,6.3,0.0,0.0,0,33,1,0,2021-04-11 22:32:15,1618176735
26,K. Raikkonen,9.5,-0.1,-0.1,0,39,14,-1,2021-04-11 22:32:15,1618176735
28,M. Schumacher,5.8,0.0,0.0,0,41,26,-1,2021-04-11 22:32:15,1618176735
14,M. Verstappen,25.0,0.2,0.2,91,0,53,3,2021-04-11 22:32:15,1618176735
31,N. Latifi,6.5,0.0,0.0,0,54,4,0,2021-04-11 22:32:15,1618176735
30,G. Russell,6.2,0.0,0.0,1,0,42,0,2021-04-11 22:32:15,1618176735
15,S. Perez,18.3,-0.1,-0.1,71,0,32,0,2021-04-11 22:32:15,1618176735
6,Alpine,15.2,-0.2,-0.2,0,61,3,0,2021-04-11 22:32:15,1618176735
1,Ferrari,18.4,0.3,0.3,67,0,9,1,2021-04-11 22:32:15,1618176735
21,F. Alonso,15.3,-0.3,-0.3,0,36,12,-2,2021-04-11 22:32:15,1618176735
22,C. Leclerc,17.2,0.4,0.4,81,0,30,3,2021-04-11 22:32:15,1618176735
7,AlphaTauri,13.1,0.4,0.4,6,0,7,1,2021-04-11 22:32:15,1618176735
16,L. Norris,13.3,0.2,0.2,92,0,55,4,2021-04-11 22:32:15,1618176735
27,A. Giovinazzi,7.9,0.0,0.0,0,68,8,0,2021-04-11 22:32:15,1618176735
17,D. Ricciardo,17.0,-0.3,-0.3,0,70,36,-3,2021-04-11 22:32:15,1618176735
12,L. Hamilton,33.5,0.0,0.0,0,99,28,-1,2021-04-11 22:32:15,1618176735
23,C. Sainz,14.3,-0.1,-0.1,0,4,26,-1,2021-04-11 22:32:15,1618176735
20,E. Ocon,9.8,-0.3,-0.3,0,30,15,-2,2021-04-11 22:32:15,1618176735
24,P. Gasly,11.8,0.1,0.1,0,71,42,0,2021-04-11 22:32:15,1618176735
4,Mercedes,37.9,-0.1,-0.1,0,74,12,0,2021-04-11 22:42:15,1618177335
3,McLaren,18.9,0.0,0.0,0,41,29,-1,2021-04-11 22:42:15,1618177335
5,Red Bull,26.0,0.1,0.1,50,0,31,1,2021-04-11 22:42:15,1618177335
8,Alfa Romeo,8.9,0.0,0.0,3,0,1,0,2021-04-11 22:42:15,1618177335
18,L. Stroll,13.8,-0.1,-0.1,0,94,10,-1,2021-04-11 22:42:15,1618177335
13,V. Bottas,23.5,-0.1,-0.1,0,47,12,-1,2021-04-11 22:42:15,1618177335
29,N. Mazepin,5.4,-0.1,-0.1,0,62,5,0,2021-04-11 22:42:15,1618177335
19,S. Vettel,15.6,-0.6,-0.6,0,9,16,-3,2021-04-11 22:42:15,1618177335
25,Y. Tsunoda,9.3,0.5,0.5,19,0,32,6,2021-04-11 22:42:15,1618177335
10,Haas,6.1,0.0,0.0,0,20,1,0,2021-04-11 22:42:15,1618177335
9,Aston Martin,17.1,-0.5,-0.5,0,71,7,-1,2021-04-11 22:42:15,1618177335
2,Williams,6.3,0.0,0.0,0,32,1,0,2021-04-11 22:42:15,1618177335
26,K. Raikkonen,9.5,-0.1,-0.1,0,38,14,-1,2021-04-11 22:42:15,1618177335
28,M. Schumacher,5.8,0.0,0.0,0,40,26,-1,2021-04-11 22:42:15,1618177335
14,M. Verstappen,25.0,0.2,0.2,89,0,53,3,2021-04-11 22:42:15,1618177335
31,N. Latifi,6.5,0.0,0.0,0,53,4,0,2021-04-11 22:42:15,1618177335
30,G. Russell,6.2,0.0,0.0,1,0,42,0,2021-04-11 22:42:15,1618177335
15,S. Perez,18.3,-0.1,-0.1,72,0,32,0,2021-04-11 22:42:15,1618177335
6,Alpine,15.2,-0.2,-0.2,0,60,3,0,2021-04-11 22:42:15,1618177335
1,Ferrari,18.4,0.3,0.3,68,0,9,1,2021-04-11 22:42:15,1618177335
21,F. Alonso,15.3,-0.3,-0.3,0,35,12,-2,2021-04-11 22:42:15,1618177335
22,C. Leclerc,17.2,0.4,0.4,81,0,30,3,2021-04-11 22:42:15,1618177335
7,AlphaTauri,13.1,0.4,0.4,6,0,7,1,2021-04-11 22:42:15,1618177335
16,L. Norris,13.3,0.2,0.2,90,0,55,4,2021-04-11 22:42:15,1618177335
27,A. Giovinazzi,7.9,0.0,0.0,0,66,8,0,2021-04-11 22:42:15,1618177335
17,D. Ricciardo,17.0,-0.3,-0.3,0,68,36,-3,2021-04-11 22:42:15,1618177335
